"account_id","num_transactions","credit_score","marital_status_single","marital_status_married","marital_status_divorced","analytic_partition","ml_indicator","checking_only_indicator","prior_ctr_indicator","address_change_2x_indicator","cross_border_trx_indicator","in_person_contact_indicator","linkedin_indicator","atm_deposit_indicator","trx_10ksum_indicator","common_merchant_indicator","direct_deposit_indicator","citizenship_country_risk","occupation_risk","num_acctbal_chgs_gt2000","distance_to_employer","distance_to_bank","income","primary_transfer_cash","primary_transfer_check","primary_transfer_wire"
10467,0.3659758831,-3.004391034,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.455633694,-0.518195926,-0.290727082,0.6809622045,0,1,0
10468,-0.632637426,1.0921027167,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,3,0,-0.537261638,-0.660522669,0.3142634203,-0.670558232,0,1,0
10469,-0.302738387,1.8159192817,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,2,0,0.2953433956,-0.375869184,-1.016715684,0.5782014178,0,0,1
10470,-0.739631709,-0.232327594,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,7,0,0.4912504625,-0.660522669,0.5562596211,-0.457064804,0,1,0
10471,-0.267073626,0.0448787505,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,5,0,-0.488284872,-0.233542441,-1.016715684,-0.250110088,0,1,0
10472,-0.347319338,1.2461062412,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,-0.227075449,-0.233542441,0.5562596211,-0.359364801,0,1,0
10473,-0.41864886,2.0315242159,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,2,7,-0.684191938,4.0362598361,0.4352615207,-0.110042814,0,1,0
10474,-0.650469807,0.5992914385,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,2,6,-0.292377805,-0.518195926,0.1932653199,4.9382235877,0,1,0
10475,-0.873374563,-0.155325831,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,-0.782145472,-0.375869184,0.0722672195,0.6469026803,0,1,0
10476,-0.142246962,1.0921027167,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,4,0,-0.488284872,-0.375869184,-1.016715684,0.137823638,0,1,0
10477,-0.944704086,0.6146917909,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,2,1,-0.586238405,-0.091215699,0.5562596211,0.0101396097,0,1,0
10478,-0.374067909,-0.40173147,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4,-0.749494294,-0.233542441,0.1932653199,-0.594288186,0,1,0
10479,-0.561307904,-1.187149445,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,7,-0.488284872,-0.660522669,-1.016715684,-1.20404548,0,1,0
10480,-0.668302187,-1.264151207,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,7,-0.553587227,-0.233542441,0.6772577215,-0.876214162,1,0,0
10481,-0.436481241,-1.803163543,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,3,0,-0.749494294,0.4780912716,0.6772577215,0.1443623501,0,1,0
10482,-0.641553617,-0.186126536,0,1,0,2,0,1,0,0,0,1,1,1,0,0,1,2,0,0.5239016403,-0.091215699,-0.048730881,0.217318254,0,1,0
10483,-0.686134568,-0.432532175,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0.2626922178,-0.660522669,-0.653721383,0.338060499,0,1,0
10484,-0.338403148,0.3682861518,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,-0.700517527,0.7627447568,0.1932653199,-0.477531868,0,1,0
10485,-0.498894572,-0.956144158,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,3,-0.537261638,-0.091215699,-0.169728981,-0.046402335,0,1,0
10486,1.3021758607,1.3231080034,0,1,0,2,0,0,1,0,1,1,1,1,1,0,1,0,1,-0.471959283,4.0362598361,-0.411725182,-0.062211687,0,1,0
10487,-0.204660294,-2.172772002,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,2,-0.684191938,-0.660522669,-1.016715684,-1.274067921,0,0,1
10488,0.9455282502,-1.202549798,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,2,7,-0.651540761,-0.375869184,-0.895717584,-0.57915062,0,1,0
10489,0.7404558742,-1.110147683,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,2,-0.325028983,-0.660522669,1.1612501231,-0.706745077,0,1,0
10490,-0.623721236,0.2450833323,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,5,0.066785151,5.8865074897,-0.653721383,0.0576796294,0,1,0
10491,-0.588056475,0.306684742,0,1,0,2,0,1,0,1,1,0,0,1,0,0,0,2,4,-0.651540761,-0.660522669,3.3392159301,0.5374912173,0,1,0
10492,-0.802045041,1.0151009545,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1,3,2,0.2626922178,-0.518195926,0.1932653199,0.7200601199,0,1,0
10493,-0.347319338,-0.417131823,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,-0.488284872,0.0511110439,1.766240625,-1.241172825,0,0,1
10494,-0.739631709,1.3539087083,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,5,1,1.389157852,-0.091215699,-1.016715684,-0.141907839,0,1,0
10495,1.0881872944,0.5992914385,1,0,0,2,0,0,1,0,0,0,0,1,0,0,1,1,6,-0.586238405,2.04368544,-0.290727082,-0.491863292,0,0,1
10496,-0.75746409,0.1218805127,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-0.308703394,-0.091215699,-0.895717584,0.1373981739,0,1,0
10497,-0.07983363,-0.170726184,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3.1196702756,-0.233542441,1.0402520227,0.3323503223,0,1,0
10498,0.5264673079,-0.601936052,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,3.0706935089,1.3320517271,-0.532723282,-1.196991732,0,1,0
10499,-0.329486957,-0.494133585,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,5,0,-0.06381956,-0.091215699,-1.016715684,-1.244934823,0,1,0
10500,-0.873374563,0.029478398,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,1,-0.194424271,0.3357645291,-0.774719483,0.2227149308,0,1,0
10501,2.5771910684,-0.971544511,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,3,-0.684191938,0.4780912716,-0.532723282,0.2640969168,1,0,0
10502,-0.909039324,0.753294963,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,6,0,-0.194424271,0.1934377865,0.6772577215,-0.658958736,0,1,0
10503,-0.703966948,1.3847094132,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0.8014366516,-0.375869184,-1.016715684,0.4844649495,0,1,0
10504,1.3289244315,1.3385083559,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,-0.390331338,0.3357645291,0.5562596211,0.7389148992,0,0,1
10505,-0.721799329,1.0767023643,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,6,0,-0.765819883,0.6204180142,-0.895717584,0.7529328231,0,1,0
10506,-0.864458373,0.2142826274,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0.2790178067,-0.233542441,-0.169728981,2.9230014828,0,1,0
10507,-0.561307904,-0.155325831,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,3,3,0.6381807626,-0.518195926,-0.532723282,0.2190872891,0,1,0
10508,0.3659758831,0.7224942581,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,4,0,-0.439308105,-0.375869184,-0.532723282,-1.091051161,0,1,0
10509,-0.195744103,0.7686953154,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,2.385018775,-0.518195926,0.5562596211,0.2112945775,0,1,0
10510,-0.659385997,0.7070939056,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,2,1,-0.700517527,-0.233542441,-0.653721383,-0.995680015,0,1,0
10511,-0.739631709,0.7994960203,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,7,0,-0.716843116,-0.518195926,3.8232083317,0.0674876975,0,1,0
10512,1.0614387236,0.16808157,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,3,1,-0.520936049,-0.091215699,-0.653721383,-1.28011399,0,1,0
10513,-0.472146002,-0.555734995,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,2,6,0.2626922178,-0.375869184,0.1932653199,0.7003320194,1,0,0
10514,-0.7485479,1.6619157572,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,7,-0.798471061,-0.375869184,-0.774719483,1.4530452651,0,1,0
10515,-0.320570767,0.8764977825,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.782145472,-0.660522669,-1.016715684,0.223431502,0,1,0
10516,0.1163225558,0.9997006021,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.782145472,-0.091215699,-0.653721383,-0.003094564,0,1,0
10517,-0.347319338,-1.171749093,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,2,0,-0.569912816,-0.375869184,0.4352615207,-0.416063496,0,1,0
10518,1.5964101394,1.4155101181,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,2,1,-0.81479665,0.3357645291,1.0402520227,0.5062307993,0,1,0
10519,1.3556730023,0.1988822749,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.684191938,-0.375869184,-0.532723282,-0.069870042,1,0,0
10520,-0.552391714,0.6916935532,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,-0.798471061,-0.091215699,0.5562596211,0.0482746326,0,1,0
10521,-0.445397431,0.2296829798,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,5,-0.618889583,-0.375869184,0.9192539223,0.5822097379,0,0,1
10522,-0.097666011,-0.201526889,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,3,1,0.8177622405,-0.660522669,-0.653721383,-0.421370602,0,1,0
10523,-0.641553617,-1.27955156,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1.2095763741,-0.091215699,-0.653721383,-0.481226689,0,1,0
10524,-0.721799329,0.7994960203,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,2,0,-0.455633694,3.0399726381,-0.048730881,0.0194550352,0,1,0
10525,2.7644310639,-0.093724422,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,7,2,-0.439308105,-0.233542441,-1.016715684,-1.182458773,0,0,1
10526,-0.534559333,-0.263128298,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3,1,-0.537261638,-0.091215699,0.6772577215,-0.423273994,0,1,0
10527,-0.017420298,1.1075030692,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,-0.096470738,-0.375869184,-0.048730881,0.4210483995,0,1,0
10528,-0.579140285,0.5376900287,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,-0.716843116,3.6092796084,0.3142634203,-0.81875411,0,1,0
10529,-0.695050758,0.3528857994,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,-0.145447505,-0.375869184,4.4281988337,4.1918475185,0,1,0
10530,-0.40973267,-0.093724422,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,-0.651540761,-0.233542441,-0.532723282,0.1167519666,0,1,0
10531,-0.168995533,0.8610974301,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,2,-0.782145472,-0.091215699,-1.016715684,-0.829368321,0,1,0
10532,-0.784212661,0.3374854469,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,6,1,-0.047493971,-0.660522669,-0.169728981,-0.168376187,0,1,0
10533,-0.846625993,-0.46333288,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,4,0,-0.586238405,-0.660522669,0.4352615207,-0.438321989,0,1,0
10534,-0.07983363,-0.370930766,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,6,-0.863773416,-0.091215699,-0.895717584,-1.213092191,0,1,0
10535,2.4345320241,0.2912843896,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,-0.504610461,0.3357645291,-0.411725182,-1.177286025,0,0,1
10536,-0.873374563,-0.139925479,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,-0.080145149,0.3357645291,-0.774719483,-1.266611102,0,1,0
10537,-0.534559333,0.2142826274,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,3,0,-0.700517527,0.6204180142,-1.016715684,0.1509458479,0,1,0
10538,-0.293822196,1.307707651,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,5,0,-0.341354572,-0.375869184,1.0402520227,3.3427106625,0,1,0
10539,-0.739631709,0.2450833323,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,-0.390331338,1.7590319549,0.4352615207,-0.73961778,0,1,0
10540,-0.75746409,0.2912843896,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,-0.145447505,-0.660522669,-0.169728981,-0.079857253,0,1,0
10541,-0.249241245,0.2296829798,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,-0.81479665,-0.518195926,-0.774719483,0.6614132469,0,1,0
10542,-0.026336488,-0.46333288,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3,-0.504610461,-0.233542441,-0.895717584,-0.638984314,0,1,0
10543,-0.891206944,-0.52493429,0,1,0,2,0,0,1,0,0,1,1,1,0,0,1,1,3,1.1769251963,4.747893549,0.1932653199,0.9095931987,0,1,0
10544,0.6958749229,-2.434577993,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.684191938,-0.375869184,-0.653721383,-0.622301641,0,1,0
10545,3.2280729576,0.8764977825,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,-0.684191938,-0.233542441,0.7982558219,-0.380772365,0,1,0
10546,-0.168995533,-0.725138872,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0.4259481068,-0.375869184,0.1932653199,-0.899323583,1,0,0
10547,0.9990253918,0.1064801603,0,0,1,2,0,0,0,0,1,1,1,0,1,0,1,1,0,-0.504610461,-0.660522669,1.4032463238,-1.226684651,0,1,0
10548,-0.784212661,-0.447932528,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,2,0,1.0789716629,-0.091215699,0.3142634203,0.0882458691,0,1,0
10549,-0.534559333,0.7070939056,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,-0.798471061,0.7627447568,1.2822482234,0.0939560457,0,1,0
10550,-0.293822196,-0.786740282,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,-0.716843116,-0.091215699,-1.016715684,0.4679166337,0,1,0
10551,-0.445397431,-0.278528651,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,-0.798471061,-0.660522669,-0.653721383,0.1923950125,0,0,1
10552,-0.802045041,-0.078324069,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,3,-0.782145472,-0.233542441,-1.016715684,0.645917395,0,0,1
10553,-0.142246962,-0.139925479,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,-0.651540761,-0.375869184,-1.016715684,0.0363392437,1,0,0
10554,-0.42756505,0.3836865043,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,4,-0.831122239,4.4632400639,0.0722672195,0.573118241,0,1,0
10555,-0.498894572,-0.447932528,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,2,1,2.5972514307,-0.660522669,-0.774719483,1.4980101071,0,1,0
10556,-0.115498391,2.0469245684,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,2,0,-0.161773094,-0.091215699,-0.895717584,-0.951409351,0,0,1
10557,0.7315396839,0.7224942581,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,-0.700517527,-0.660522669,0.1932653199,-0.514300927,0,1,0
10558,-0.596972665,0.7378946105,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,-0.243401038,-0.518195926,-1.016715684,0.2173406469,1,0,0
10559,-0.864458373,1.2923072985,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1.2912043186,0.6204180142,3.5812121309,-0.942877675,0,1,0
10560,-0.106582201,-0.617336405,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,2,0.9320413628,-0.660522669,-0.895717584,-0.391722469,0,1,0
10561,1.5429129978,1.2923072985,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,2,-0.537261638,-0.375869184,0.6772577215,-0.778693302,0,1,0
10562,-0.160079342,-1.787763191,1,0,0,2,0,1,0,1,0,1,1,0,0,0,1,0,7,1.3728322631,-0.518195926,-0.653721383,0.2301941425,0,1,0
10563,-0.775296471,0.5376900287,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,-0.782145472,-0.660522669,-1.016715684,-0.784918515,0,0,1
10564,-0.810961232,0.0602791029,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,5,4,3.1033446867,-0.660522669,-0.774719483,-1.251160036,1,0,0
10565,-0.293822196,1.1229034216,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,3,0,-0.700517527,0.7627447568,-0.290727082,0.2440777093,1,0,0
10566,-0.40973267,1.0921027167,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.651540761,-0.091215699,0.5562596211,0.1400853158,0,1,0
10567,-0.284906006,-0.755939577,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,4,1,1.8299487524,-0.091215699,-1.016715684,-0.825830251,0,0,1
10568,-0.730715519,1.1999051839,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,4,1,-0.700517527,-0.660522669,0.6772577215,-0.2770039,0,1,0
10569,-0.275989816,0.9072984874,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,-0.684191938,-0.660522669,0.4352615207,0.0762209088,0,1,0
10570,0.5621320689,-1.294951912,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1.1279484296,2.7553191529,-0.774719483,-0.873974877,0,1,0
10571,-0.124414581,1.169104479,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,2,2,2.4666467195,-0.660522669,3.5812121309,-1.275254742,0,1,0
10572,3.1121624841,0.4298875616,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,5,2,-0.684191938,-0.375869184,1.1612501231,-1.240344289,1,0,0
10573,-0.097666011,0.9843002496,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,2,0,-0.488284872,-0.660522669,-0.895717584,-0.55243595,0,1,0
10574,-0.76638028,1.4001097657,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-0.047493971,-0.375869184,-0.532723282,0.1542599896,0,1,0
10575,-0.695050758,-0.40173147,0,0,1,2,0,0,0,1,0,0,1,0,0,0,1,0,2,-0.651540761,-0.091215699,0.5562596211,-0.885104124,0,1,0
10576,-0.445397431,-0.432532175,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,6,-0.847447827,-0.233542441,-0.895717584,0.5981982325,0,1,0
10577,-0.775296471,-0.771339929,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,2,0,2.6788793752,-0.660522669,0.1932653199,0.543492501,0,1,0
10578,0.3659758831,0.4914889714,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,4,-0.782145472,-0.660522669,1.8872387254,-0.319169636,0,1,0
10579,-0.623721236,-0.078324069,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,-0.733168705,-0.091215699,-0.774719483,-0.000138708,0,1,0
10580,1.5785777589,0.4298875616,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,-0.81479665,1.7590319549,2.4922292274,1.3326836987,0,1,0
10581,-0.356235528,0.0602791029,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,2,2,0.3279945734,-0.660522669,-0.532723282,-0.163404974,0,1,0
10582,0.4194730247,-0.879142396,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,-0.080145149,-0.375869184,-0.653721383,0.7171042638,0,0,1
10583,-0.802045041,-1.495156494,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,-0.635215172,-0.375869184,-0.290727082,-0.011357526,0,1,0
10584,-0.846625993,0.7378946105,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.798471061,-0.518195926,-0.774719483,-1.145017929,0,0,1
10585,-0.08874982,0.0910798078,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,4,0,-0.765819883,-0.375869184,0.9192539223,0.1246342496,1,0,0
10586,-0.454313621,-0.52493429,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0.7524598849,-0.233542441,-1.016715684,-1.191281556,0,1,0
10587,-0.793128851,0.2296829798,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,-0.651540761,-0.091215699,-0.895717584,4.4911727388,0,1,0
10588,-0.828793612,0.1526812176,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,-0.618889583,-0.660522669,0.4352615207,0.1976125464,0,1,0
10589,1.6766558518,0.1218805127,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,-0.553587227,-0.518195926,0.4352615207,0.1068767199,1,0,0
10590,-0.837709802,-1.15634874,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,-0.21074986,-0.518195926,0.5562596211,0.102846007,0,1,0
10591,-0.142246962,-0.216927241,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.733168705,-0.091215699,-0.048730881,0.3269312527,0,1,0
10592,-0.258157435,-0.047523364,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,-0.847447827,-0.375869184,-0.532723282,0.2198934317,0,1,0
10593,-0.240325055,-1.418154732,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,-0.635215172,-0.660522669,-0.653721383,-0.469582407,0,1,0
10594,-0.543475524,0.3990868567,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,-0.847447827,1.6167052123,0.4352615207,-0.920686362,1,0,0
10595,-0.802045041,0.9534995447,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,4,-0.651540761,-0.660522669,-0.532723282,0.0608818069,0,1,0
10596,0.9276958697,-2.896588567,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,-0.374005749,1.047398242,-0.048730881,0.0891863687,0,1,0
10597,-0.891206944,1.3231080034,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.4096225179,-0.233542441,-0.895717584,-1.271358386,0,0,1
10598,-0.436481241,0.3682861518,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,2,0,-0.520936049,-0.518195926,-0.653721383,-0.550017522,0,1,0
10599,2.6931015418,0.891898135,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.455633694,-0.660522669,-0.290727082,0.2586106687,0,0,1
10600,0.9633606308,-0.109124774,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,2,1,-0.227075449,0.6204180142,-0.895717584,-0.381824829,0,1,0
10601,1.2308463386,1.4155101181,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,5,0.899390185,-0.660522669,0.6772577215,-0.369150476,0,1,0
10602,1.1951815776,0.1834819225,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,2,1,-0.537261638,-0.518195926,0.6772577215,2.4591783895,0,0,1
10603,-0.552391714,-0.355530413,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,4,0,-0.798471061,-0.233542441,-0.532723282,-0.33703913,0,1,0
10604,1.2843434802,-0.124525126,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,-0.81479665,-0.233542441,-0.532723282,-0.256760764,0,1,0
10605,-0.400816479,-0.170726184,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,3,2,-0.66786635,-0.091215699,0.6772577215,0.438089358,0,1,0
10606,-0.917955515,-0.879142396,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,2,-0.798471061,0.6204180142,-1.016715684,4.4881944898,0,1,0
10607,-0.124414581,-0.139925479,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,-0.831122239,-0.518195926,-0.653721383,0.0659425909,0,1,0
10608,1.1238520555,1.169104479,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,5,1,-0.488284872,-0.660522669,-0.653721383,0.1459970281,0,1,0
10609,1.4537510952,-0.016722659,0,0,1,2,0,0,1,0,0,1,0,0,0,1,1,1,1,-0.276052216,-0.518195926,1.6452425246,-0.782925551,0,1,0
10610,-0.168995533,-2.526980108,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,3,0,-0.684191938,-0.375869184,-0.774719483,0.0769598729,0,1,0
10611,-0.588056475,0.0756794554,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,3,7,0.3116689845,0.0511110439,0.1932653199,0.8179168726,0,1,0
10612,-0.472146002,0.0910798078,0,1,0,2,0,0,0,0,0,1,1,0,1,0,0,1,2,1.1442740185,1.9013586974,-0.532723282,-0.294335966,1,0,0
10613,1.2843434802,0.16808157,0,1,0,2,0,0,1,1,1,0,1,0,0,0,0,2,1,-0.733168705,-0.660522669,1.2822482234,0.0692791255,0,1,0
10614,-0.293822196,1.307707651,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.8136231635,-0.518195926,-1.016715684,-1.184362165,0,0,1
10615,0.8385339671,1.7851185768,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,3,-0.341354572,-0.518195926,-0.532723282,0.0424524917,0,1,0
10616,-0.133330772,-0.509533938,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,2,0,-0.553587227,-0.233542441,0.9192539223,-0.497416719,0,0,1
10617,-0.249241245,-1.171749093,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,3,6,-0.341354572,-0.518195926,0.4352615207,0.0516559529,0,1,0
10618,1.7390691836,-0.678937814,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,5,-0.635215172,-0.660522669,1.0402520227,0.2401141749,0,1,0
10619,2.193794887,0.6454924958,0,0,1,2,0,0,1,0,1,1,0,0,0,0,1,1,1,-0.700517527,-0.091215699,-0.774719483,-0.239921341,0,1,0
10620,-0.472146002,1.2461062412,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,-0.537261638,-0.091215699,0.6772577215,0.5042378357,0,1,0
10621,-0.561307904,-0.432532175,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.325028983,-0.233542441,-0.895717584,0.0201492135,0,1,0
10622,-0.882290754,-1.402754379,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,-0.21074986,-0.091215699,-1.016715684,-0.196120928,0,1,0
10623,-0.231408864,0.5376900287,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.06381956,-0.660522669,-0.895717584,-0.400388502,0,1,0
10624,1.4894158563,-0.678937814,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,5,0,-0.66786635,-0.660522669,-0.895717584,-0.280071721,0,1,0
10625,1.9708901305,0.2912843896,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,-0.651540761,-0.375869184,-0.774719483,-0.627787889,0,1,0
10626,-0.463229811,0.7070939056,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,-0.112796327,-0.375869184,-0.895717584,-1.269477387,0,1,0
10627,-0.926871705,-0.078324069,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,1,-0.831122239,-0.091215699,-0.048730881,-1.17072492,0,1,0
10628,-0.489978382,-0.894542749,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,1.1279484296,-0.091215699,-0.653721383,3.1450041935,0,1,0
