account_id,event_indicator,gender,ever_missed_obligation,at_current_job_1_year,smoker,uses_direct_deposit,business_owner,homeowner,num_dependents,years_at_residence,age,debt_to_income,num_transactions,credit_history_mos,credit_score,amount,net_worth,id_important_activity,id_direct_contact,id_current_fs_relationship,job_in_education,job_in_energy,job_in_media,job_in_transport,job_in_hospitality,job_in_healthcare,job_in_manufacturing,job_in_financial,citizenship_us,citizenship_latam,citizenship_eu,citizenship_middle_east,citizenship_africa,citizenship_india,citizenship_china,citizenship_other,region_ca,region_ny,region_fl,region_tx,region_ne,region_so,region_mw,region_we,marital_status_single,marital_status_married,marital_status_divorced,analytic_partition
12147,1,0,1,0,1,0,1,0,2,-0.430962773,0.0367543188,1.2783424446,-1.395497497,0.1225357311,-0.259421952,-0.624804558,-0.412595858,false,false,false,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
12148,1,0,0,0,1,0,1,1,0,-0.280366153,0.9535390984,-0.969139676,-1.501935686,0.1225357311,0.2567275123,-0.542951613,-0.654006822,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
12149,1,1,0,0,0,1,1,0,0,-0.430962773,-0.094214935,1.1309665678,0.3075135245,-0.216819493,-0.928070121,-0.2516495,-0.481609042,false,false,false,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
12150,1,1,0,0,1,0,1,1,3,-0.280366153,0.2332082001,-1.742863028,-0.810087459,-2.107512885,-2.230174451,-0.60907621,-0.954968467,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
12151,1,0,0,0,0,0,1,0,0,-0.430962773,-0.094214935,0.1361793999,-1.076182931,-0.313778129,-1.784409005,-0.819610343,-0.46186095,false,false,true,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
12152,1,0,0,0,1,0,0,0,2,1.0750034299,2.459685522,-0.932295706,-0.810087459,-0.556174717,-1.725755657,-0.548179832,-0.908316829,false,false,true,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
12153,1,0,1,0,0,0,1,1,0,-0.430962773,-0.421638071,-0.711231891,-0.969744742,-3.271016511,-4.048428245,-0.490654856,-0.552400575,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2
12154,1,1,0,0,0,1,0,1,0,-0.430962773,0.0367543188,0.6888389376,2.0105245465,-0.459216082,0.2215355034,-0.581384123,-0.413130565,false,false,true,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2
12155,1,0,0,0,0,1,1,1,0,-0.280366153,-0.028730308,-1.374423337,-1.289059309,0.2194943665,0.1980741641,-0.787913352,-0.902579248,false,false,true,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12156,1,0,0,0,0,0,1,1,0,-0.430962773,-1.076484342,1.1309665678,-0.331115609,-3.222537193,-1.772678335,-0.667336632,-0.546650978,false,false,false,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
12157,1,0,1,1,0,0,1,0,2,-0.430962773,0.8225698441,0.5046190917,0.6800471856,0.1225357311,-0.435381996,-0.737662737,-0.774351828,false,false,true,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
12158,1,0,0,1,0,0,1,0,0,-0.430962773,-0.421638071,1.6099381672,0.3075135245,-0.895529941,-0.423651327,-0.594454671,-0.805400851,false,false,true,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
12159,1,0,0,0,0,0,1,1,1,-0.129769532,-0.159699563,1.2783424446,-0.863306553,-0.07138154,0.1394208159,-0.765769877,-0.451010614,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
12160,1,0,0,0,0,1,1,1,0,0.9244068096,-0.290668817,-1.448111275,0.4671708078,0.4134116375,0.3623035391,-0.758619304,-0.514490486,false,false,false,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
12161,1,0,0,0,0,1,1,0,0,-0.430962773,0.167723573,0.5783070301,-1.129402025,1.1890807213,-2.488249183,-0.759063484,-0.780714234,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
12162,1,0,1,0,1,0,1,1,1,-0.430962773,2.1977470136,-1.558643183,-0.490772892,-3.271016511,-4.55284704,-0.370063572,-0.4425995,false,false,false,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
12163,1,1,0,1,1,0,1,1,1,-0.430962773,-0.290668817,0.4677751225,2.0105245465,0.1225357311,0.3740342087,1.2545291506,-0.464011791,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
12164,1,0,0,0,0,0,1,1,0,0.4726169487,0.1022389459,1.5362502288,-0.171458325,0.1710150488,-0.247691282,-0.229739037,-0.713893948,false,true,false,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2
12165,1,0,0,0,0,0,1,1,0,-0.430962773,-0.028730308,1.4625622905,1.6912099799,0.6073289084,0.1159594766,-0.488033464,-0.692187268,false,false,true,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2
12166,1,1,1,0,0,1,0,1,0,-0.280366153,0.2986928272,0.3940871842,0.2542944301,-0.459216082,-1.796139675,-0.549068193,-0.549132257,false,false,true,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
12167,1,0,0,0,0,1,0,0,1,0.9244068096,0.8225698441,1.3888743521,1.7976481688,-2.689264698,0.1980741641,-0.606716957,-0.525545092,false,false,true,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2
12168,1,0,1,0,0,1,1,0,0,-0.430962773,-0.487122698,-0.932295706,-1.501935686,0.0740564133,-0.611342041,-0.609141744,-0.656824545,false,false,true,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2
12169,1,0,0,0,0,0,1,0,0,-0.129769532,-0.290668817,2.3468175509,-1.18262112,0.316453002,-0.189037934,-0.734051042,-0.463999776,false,false,true,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
12170,1,0,1,1,1,1,1,0,1,-0.129769532,0.5606313357,1.3888743521,1.2654572244,0.4618909552,-0.200768604,0.7684795054,-0.60384054,false,false,true,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12171,1,0,1,0,0,1,1,0,1,-0.430962773,0.4296620815,-0.048040446,-0.171458325,-0.168340175,-0.705187398,-0.815088443,-0.596132356,true,false,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
12172,1,0,0,0,0,0,0,0,1,-0.430962773,-0.159699563,1.4257183213,0.4671708078,-1.089447212,-1.714024987,-0.733621425,-0.92023057,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
12173,1,0,1,0,0,0,1,1,2,-0.430962773,0.6916005899,1.6099381672,0.0414180523,-1.525761072,0.233266173,-0.755502761,-0.702274596,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
12174,1,0,1,0,1,1,1,0,0,-0.430962773,-0.880030461,-0.232260292,-0.70364927,-0.265298811,-0.529227354,-0.763068388,-0.864146469,false,false,true,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
12175,1,0,1,0,0,0,1,0,0,-0.430962773,-0.290668817,-1.079671583,-0.277896514,0.7042875439,-0.740379407,-0.772279666,-0.931873954,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
12176,1,0,0,0,0,0,1,1,1,-0.430962773,-0.552607325,1.2783424446,-1.395497497,0.9951634503,0.5851862622,-0.53779621,-0.509407771,false,false,true,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2
12177,1,0,0,0,0,0,0,1,0,-0.430962773,0.0367543188,0.0256474923,0.7864853745,0.3649323198,-0.681726059,-0.677254229,-0.735432406,false,false,false,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
12178,1,0,1,0,0,0,0,0,1,-0.430962773,0.0367543188,1.0204346603,-0.490772892,-0.168340175,-1.596718291,-0.682919347,-0.958326905,false,false,false,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
12179,1,1,1,0,1,0,1,1,2,-0.430962773,0.4951467086,0.8730587835,2.1169627354,-0.07138154,-2.359211817,-0.595787212,-0.743236717,false,false,true,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
12180,1,0,0,0,0,0,0,0,0,-0.430962773,-0.028730308,0.1361793999,-1.395497497,0.6073289084,-0.716918068,-0.554361947,-0.380327223,false,false,true,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
12181,1,0,0,0,0,0,1,1,0,1.2256000502,1.4774161153,1.2783424446,-1.821250253,-1.089447212,-1.338643559,-0.773044238,-0.481008248,false,false,true,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2
12182,1,0,1,0,0,0,1,0,0,-0.280366153,-1.207453596,-1.706019059,-1.18262112,0.0740564133,-0.411920657,1.0575534359,-0.56217549,false,false,true,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2
12183,1,0,0,0,0,0,0,1,1,0.9244068096,0.5606313357,1.4625622905,-1.714812064,-0.168340175,-2.711131907,-0.509208481,-0.618055321,false,false,true,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2
12184,1,0,0,0,0,0,0,1,1,-0.430962773,2.2632316407,-1.22704746,1.9040863576,-0.022902222,-0.482304675,-0.674749344,-0.66412419,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2
12185,1,1,0,0,0,1,1,1,1,0.9244068096,-0.028730308,0.5414630609,-0.277896514,-0.119860858,-1.268259541,-0.638057147,-0.690961649,false,false,true,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
12186,1,0,0,0,0,0,1,1,2,-0.430962773,-1.010999715,1.1309665678,-1.501935686,-0.022902222,0.2801888516,-0.725881039,-0.490368615,false,false,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2
12187,1,0,0,0,1,1,1,1,0,0.3220203284,-1.272938224,-0.011196477,2.1169627354,0.0740564133,0.3153808605,-0.726004827,-0.572545191,false,false,true,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
12188,1,0,0,0,1,0,1,1,1,-0.430962773,0.0367543188,-1.374423337,1.3718954133,-0.847050624,-0.153845925,-0.603862553,-0.547804502,false,false,true,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
12189,1,0,1,0,0,0,1,0,0,-0.430962773,-0.356153444,0.0624914615,2.0105245465,-0.313778129,-0.00134722,-0.672091545,-0.573278159,false,false,true,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12190,1,0,1,0,0,0,1,0,0,-0.430962773,-0.290668817,0.1730233691,-1.289059309,0.7042875439,-0.529227354,2.3576761632,-0.612035367,true,false,true,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
12191,1,1,1,0,0,0,1,0,0,0.0208270878,0.3641774543,0.2835552766,0.7864853745,-0.847050624,-1.94863838,-0.795165868,-0.905799503,false,false,false,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
12192,1,0,0,0,0,0,0,0,0,1.6773899112,-0.421638071,1.0572786295,-1.076182931,-0.313778129,-0.341536639,-0.811717042,-0.59859561,false,false,true,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
12193,1,0,0,0,0,1,1,1,0,-0.430962773,-0.22518419,-0.048040446,0.0414180523,0.1225357311,0.104228807,-0.672994469,-0.917743284,false,false,true,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
12194,1,0,0,1,0,0,0,1,0,-0.430962773,2.1322623865,2.1257537358,-0.650430175,-2.349909474,-0.728648737,-0.71897076,-0.733455794,false,false,true,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2
12195,1,0,0,0,0,1,1,1,2,-0.430962773,-0.356153444,1.4994062597,-1.448716592,0.2194943665,0.1276901463,-0.661504036,-0.559982593,false,false,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
12196,1,0,1,0,0,0,1,0,0,-0.280366153,0.6261159628,-0.048040446,-0.384334703,-2.252950838,-0.341536639,-0.655664159,-0.801934271,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
12197,1,0,0,0,0,0,0,1,0,-0.430962773,1.6738699967,1.3151864137,-0.490772892,-3.174057875,-0.341536639,-0.588068671,-0.370912784,false,false,true,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12198,1,0,1,1,0,1,1,1,1,-0.430962773,1.0190237255,-0.379636169,-1.714812064,0.1225357311,-2.382673157,-0.644224699,-0.524974338,false,false,true,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
12199,1,0,1,0,0,0,0,1,0,-0.430962773,-0.618091952,0.6151509993,-0.969744742,-0.992488577,0.3036501909,-0.279778485,-0.660549467,false,true,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2
12200,1,0,1,0,0,0,1,0,0,5.1411121781,0.2986928272,0.9467467219,0.2010753356,-0.07138154,-3.403241415,-0.744966224,-0.416332796,false,false,true,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12201,1,1,1,0,0,1,1,1,0,-0.430962773,0.757085217,0.762526876,1.3186763188,-1.622719708,0.0924981374,-0.580976351,-0.606490041,false,false,true,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
12202,1,0,0,0,0,1,1,0,2,-0.129769532,0.3641774543,1.0941225986,-1.18262112,-1.186405848,0.3623035391,-0.615724349,-0.897051945,false,true,true,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12203,1,0,1,0,1,0,1,1,2,-0.430962773,0.0367543188,-0.048040446,-0.171458325,-0.216819493,-0.259421952,-0.551878907,-0.653303893,false,true,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2
12204,1,1,0,0,0,0,1,1,1,-0.430962773,-0.159699563,-1.153359522,-1.342278403,-0.07138154,-1.913446371,-0.537140862,-0.68076017,false,false,true,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
12205,1,0,0,0,1,0,0,1,2,-0.430962773,-1.403907478,0.1361793999,-1.555154781,-0.022902222,-1.502872934,1.9739263153,-0.599142333,false,false,true,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
12206,1,0,0,0,0,0,1,1,1,-0.430962773,-0.356153444,-1.595487152,1.9573054521,-2.252950838,-2.406134496,-0.571357301,-0.365337418,false,false,true,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
12207,1,0,0,0,0,0,1,0,1,-0.430962773,-0.880030461,0.0993354307,-0.650430175,0.9951634503,-0.235960613,-0.670314824,-0.938230352,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2
12208,1,0,0,1,0,1,1,1,0,-0.430962773,-0.290668817,0.5414630609,-0.490772892,-0.168340175,0.5030715747,-0.728007279,-0.677101336,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2
12209,1,0,0,0,0,1,1,1,1,-0.430962773,1.1499929797,0.8730587835,0.73326628,0.5588495907,-0.083461907,-0.75092989,-0.659786458,false,false,true,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
12210,1,0,0,0,0,0,0,0,0,0.0208270878,0.1022389459,1.3520303829,-0.118239231,-2.010554249,-0.247691282,-0.696222908,-0.788897046,false,false,false,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
12211,1,0,1,0,0,1,1,1,2,-0.430962773,1.280962234,-1.153359522,0.1478562412,0.4134116375,-1.326912889,-0.807784955,-0.524229354,false,false,false,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
12212,1,0,0,0,0,0,0,1,2,0.0208270878,-1.010999715,1.6836261056,-0.70364927,-2.059033567,-0.681726059,-0.648586402,-0.64200897,true,false,true,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
12213,1,0,0,0,0,1,1,0,1,-0.430962773,0.6261159628,1.3151864137,-0.863306553,-2.059033567,0.3388421998,-0.691154885,-0.510687462,false,false,true,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
12214,1,0,1,0,0,0,0,0,0,-0.430962773,1.4119314882,1.2414984754,0.0946371468,-0.70161267,-1.796139675,0.9036632007,-0.872058923,false,false,true,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12215,1,0,0,0,0,0,1,1,0,-0.430962773,0.0367543188,0.9099027527,-1.501935686,-0.168340175,-0.505766014,-0.637430926,-0.374391381,false,true,true,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2
12216,1,0,1,0,0,1,1,1,0,1.3761966705,-0.356153444,-0.232260292,1.3186763188,-2.689264698,-1.373835568,-0.81587486,-0.491846568,false,false,true,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
12217,1,0,1,1,0,0,1,1,1,-0.129769532,1.6738699967,1.2046545062,-1.66159297,-0.70161267,0.7024929586,-0.729296129,-0.950023934,false,false,true,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
12218,1,0,1,0,0,0,1,0,3,-0.280366153,-0.094214935,-1.66917509,-0.384334703,0.8497254971,-0.036539229,-0.532779158,-0.781345068,false,false,true,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
12219,1,0,1,0,0,0,1,1,0,-0.430962773,0.167723573,-1.595487152,-1.608373875,-0.653133353,-1.057107487,-0.643234395,-0.621239528,false,false,true,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
12220,1,0,0,0,1,1,1,0,1,-0.430962773,1.4119314882,0.9835906911,0.1478562412,0.1225357311,-0.177307264,-0.616663681,-0.673190168,false,false,true,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
12221,1,1,1,0,1,1,1,1,0,0.4726169487,1.870323878,-0.158572354,-0.650430175,-3.367975146,-0.799032755,1.1829942934,-0.694013681,false,false,true,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2
12222,1,0,0,0,0,1,1,0,1,1.0750034299,0.8225698441,0.4309311533,1.1057999411,-0.216819493,-0.470574005,-0.697198649,-0.692475649,false,false,true,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2
12223,1,0,0,0,0,1,1,0,2,1.2256000502,0.4296620815,0.5414630609,1.3186763188,0.7527668617,-0.364997979,-0.730679641,-0.871404058,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
12224,1,0,1,0,0,0,1,1,0,-0.129769532,-0.290668817,0.6888389376,-0.384334703,-0.410736764,-0.400189988,-0.511990068,-0.502805047,false,false,true,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
12225,1,0,0,0,0,0,0,1,0,-0.430962773,2.459685522,1.5362502288,1.2654572244,0.8012461794,-3.23901204,-0.608348045,-0.746979662,false,false,false,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
12226,1,0,1,0,0,0,0,0,0,-0.430962773,-1.076484342,0.4309311533,-1.129402025,0.1225357311,-3.274204049,1.7924095279,-0.536617722,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
12227,1,0,0,0,0,0,1,1,0,0.3220203284,1.4119314882,0.6151509993,0.9993617522,-0.216819493,-3.391510746,-0.65996761,-0.535644436,false,false,false,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12228,1,0,0,0,0,0,1,0,0,-0.129769532,-1.010999715,1.0941225986,-1.555154781,-3.174057875,-0.892878112,-0.184731204,-0.542193088,false,false,true,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
12229,1,0,1,0,1,1,1,1,1,-0.430962773,-0.356153444,1.3151864137,-1.342278403,-0.459216082,-2.241905121,-0.214979147,-0.502174213,false,false,false,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
12230,1,0,0,1,0,1,1,1,2,-0.430962773,0.0367543188,1.0572786295,-0.650430175,0.8497254971,-1.010184809,-0.717579966,-0.445405208,false,false,true,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
12231,1,0,0,0,0,1,0,0,0,-0.430962773,0.3641774543,1.1309665678,-1.555154781,-0.362257446,0.2449968427,-0.714485268,-0.417294066,false,false,false,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
12232,1,1,1,0,0,0,1,0,0,-0.430962773,-0.22518419,0.0624914615,-1.342278403,-0.847050624,-0.869416773,-0.59635518,-0.873062249,true,false,true,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
12233,1,0,0,0,0,1,1,1,0,-0.430962773,0.1022389459,-0.048040446,-0.331115609,0.6073289084,-1.29172088,-0.324633404,-0.617484567,true,false,true,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
12234,1,0,0,0,0,0,1,1,1,-0.430962773,-0.22518419,1.4994062597,1.9573054521,-0.70161267,-0.259421952,-0.643780518,-0.895658104,false,true,true,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12235,1,0,1,1,0,1,1,1,2,-0.430962773,-0.290668817,-1.263891429,-0.810087459,0.8982048149,-0.845955434,-0.677581903,-0.657082886,false,false,true,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
12236,1,0,1,1,0,0,1,1,1,0.0208270878,1.6083853695,0.9099027527,1.7976481688,-0.362257446,-1.068838157,-0.72770145,-0.534749253,false,false,false,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12237,1,0,0,1,0,0,1,1,1,0.7738101893,1.9358085051,0.9099027527,-1.448716592,-0.556174717,-0.599611371,-0.638341131,-0.497656244,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2
12238,1,1,0,0,0,0,0,0,0,-0.430962773,0.1022389459,0.5414630609,0.5203899023,-0.653133353,-0.64653405,-0.505625913,-0.712325876,false,false,true,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
12239,1,0,1,0,1,0,1,1,0,-0.430962773,-1.403907478,0.0993354307,-0.331115609,-1.57424039,-0.142115255,-0.522643112,-0.57945432,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2
12240,1,0,0,0,0,1,1,0,0,-0.430962773,-1.338422851,0.1361793999,0.6268280911,-0.07138154,-0.693456729,-0.473572122,-0.366382799,false,false,false,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
12241,1,0,0,0,0,0,1,0,0,-0.430962773,-0.814545834,-0.158572354,-0.490772892,0.0740564133,0.8315303247,-0.73275491,-0.512375692,false,false,true,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
12242,1,0,1,0,0,0,1,1,1,-0.129769532,-0.945515088,1.2783424446,-0.597211081,-1.13792653,-0.294613961,-0.541670044,-0.662189634,false,false,false,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12243,1,1,0,1,0,0,1,1,0,-0.430962773,0.8880544713,-0.969139676,-1.448716592,-0.362257446,0.5734555926,-0.645724717,-0.758166443,false,false,true,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
12244,1,0,1,0,1,0,1,0,0,0.3220203284,2.459685522,0.5783070301,-0.065020137,1.1406014036,-0.376728648,-0.539500114,-0.52598968,false,false,true,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2
